"","age","female","hisp","education","earnings","hours","week","union","uncov","region","race","marital"
"40052",40,0,0,20,180000,45,52,0,0,4,1,1
"40053",40,1,0,20,2e+05,50,52,0,0,4,1,1
"40054",56,1,0,16,60000,45,52,0,0,4,1,5
"40055",24,1,1,16,20000,40,52,0,0,4,1,7
"40056",32,0,0,13,40000,40,52,0,0,4,2,5
"40057",25,1,0,16,33000,40,52,0,0,4,1,7
"40058",29,1,0,18,35000,40,52,0,0,4,1,7
"40059",48,0,1,18,42000,40,52,0,0,4,1,7
"40060",31,0,0,12,30000,40,52,0,0,4,2,7
"40061",49,0,1,13,25000,40,52,0,0,4,1,5
"40062",34,0,0,16,40000,70,52,0,0,4,1,7
"40063",40,1,0,16,40000,50,52,0,0,4,1,5
"40064",41,1,1,13,22300,40,52,0,0,4,1,5
"40065",52,1,0,13,25000,40,52,0,0,4,2,5
"40066",39,0,0,20,157000,55,52,0,0,4,1,1
"40067",64,1,0,14,45000,40,52,0,0,4,1,5
"40068",54,0,1,13,35000,40,52,0,0,4,1,1
"40069",52,1,0,12,56000,60,52,0,0,4,1,1
"40070",23,0,0,16,30000,40,52,0,0,4,1,7
"40071",29,1,0,13,27500,40,52,0,0,4,2,7
"40072",26,0,0,16,45000,40,52,0,0,4,1,7
"40073",32,0,0,16,1e+05,40,52,0,0,4,1,1
"40074",35,1,0,16,85000,40,52,0,0,4,1,1
"40075",26,0,0,16,33000,40,52,0,0,4,1,7
"40076",25,1,0,16,35000,40,52,0,0,4,1,7
"40077",35,0,0,16,117946,50,52,0,0,4,1,1
"40078",58,0,0,16,52000,55,52,0,0,4,1,7
"40079",40,1,0,16,50000,40,52,0,0,4,1,7
"40080",26,1,0,16,75000,50,52,0,0,4,1,7
"40081",45,1,0,20,96000,55,52,0,0,4,1,7
"40082",62,0,0,12,97500,60,52,0,0,4,1,1
"40083",47,1,0,14,65000,50,52,0,0,4,1,7
"40084",48,1,0,16,68000,40,52,0,0,4,1,7
"40085",50,0,0,12,102112,50,52,0,0,4,1,5
"40086",31,1,1,18,110000,50,52,0,0,4,1,7
"40087",34,1,1,10,35000,40,52,0,0,4,1,1
"40088",31,0,0,20,90000,40,52,0,0,4,1,1
"40089",33,1,0,20,55000,60,48,0,0,4,1,1
"40090",39,1,0,18,58000,40,52,0,0,4,1,7
"40091",38,0,0,16,87700,50,52,0,0,4,1,1
"40092",55,0,0,16,65000,60,52,0,0,4,1,5
"40093",28,1,0,16,24000,40,52,0,0,4,1,7
"40094",29,1,0,13,38000,40,52,0,0,4,1,7
"40095",45,1,0,18,52000,40,52,0,0,4,2,1
"40096",42,0,0,13,44000,40,52,0,0,4,2,1
"40097",40,1,0,12,50000,40,52,0,0,4,2,1
"40098",46,0,0,12,44000,40,52,0,0,4,2,1
"40099",36,1,1,6,15000,38,50,0,0,4,1,1
"40100",36,0,1,6,47000,40,52,0,0,4,1,1
"40101",28,0,0,16,42000,50,48,0,0,4,1,7
"40102",35,0,0,18,50000,40,52,0,0,4,1,5
"40103",54,0,0,12,36000,50,48,0,0,4,1,1
"40104",48,0,0,12,76266,48,52,0,0,4,1,1
"40105",40,0,0,16,75000,40,52,0,0,4,1,5
"40106",25,0,0,12,18000,50,52,0,0,4,1,7
"40107",29,1,0,14,16000,40,52,0,0,4,1,5
"40108",27,1,0,12,26000,40,52,0,0,4,1,7
"40109",28,1,1,6,15600,45,52,0,0,4,1,7
"40110",62,1,0,16,49000,38,52,0,0,4,1,1
"40111",62,0,0,16,75000,40,52,0,0,4,1,1
"40112",63,0,0,14,67600,44,52,0,0,4,1,5
"40113",20,0,0,13,15000,36,52,0,0,4,1,7
"40114",27,1,1,4,13000,40,48,0,0,4,1,1
"40115",32,1,0,13,22000,52,52,0,0,4,2,7
"40116",48,1,0,13,21000,40,52,0,0,4,2,1
"40117",51,0,0,16,15000,40,52,0,0,4,2,1
"40118",26,0,1,12,45000,40,52,0,0,4,1,1
"40119",24,1,1,11,35000,40,52,0,0,4,1,1
"40120",24,1,1,14,104367,64,52,0,0,4,1,1
"40121",35,1,1,12,30000,40,52,0,0,4,1,7
"40122",46,1,1,16,30000,40,52,0,0,4,1,1
"40123",43,0,1,11,15000,40,52,0,0,4,1,1
"40124",43,1,1,11,10000,40,52,0,0,4,1,1
"40125",34,0,0,14,16600,40,52,0,0,4,1,1
"40126",49,1,1,6,16500,55,52,0,0,4,1,1
"40127",42,1,0,16,78000,40,52,0,0,4,1,1
"40128",42,0,1,16,165000,50,52,0,0,4,1,1
"40129",60,0,1,12,40000,40,52,0,0,4,1,1
"40130",59,1,1,13,50000,40,52,0,0,4,1,1
"40131",33,1,1,14,38000,37,52,0,0,4,1,7
"40132",52,1,1,13,60000,40,52,0,0,4,1,1
"40133",23,0,1,10,20000,40,52,0,0,4,1,1
"40134",40,1,1,10,34000,40,52,0,0,4,1,7
"40135",32,1,1,12,15600,39,52,0,0,4,1,1
"40136",30,0,1,9,23139,40,52,0,0,4,1,6
"40137",33,0,1,16,48000,40,52,0,0,4,1,7
"40138",28,0,1,12,15000,52,52,0,0,4,1,3
"40139",48,0,0,16,140000,40,52,0,0,4,1,1
"40140",50,0,0,13,46500,40,52,0,0,4,2,1
"40141",49,1,0,13,34500,40,52,0,0,4,2,1
"40142",28,0,0,12,9600,45,48,0,0,4,2,1
"40143",57,0,0,20,85000,55,52,0,0,4,1,5
"40144",41,1,0,18,65000,40,52,0,0,4,1,1
"40145",45,1,0,16,75000,45,52,0,0,4,1,5
"40146",37,1,0,16,75000,40,52,0,0,4,2,7
"40147",49,0,0,13,76000,40,52,0,0,4,1,1
"40148",22,1,0,13,17280,40,52,0,0,4,1,7
"40149",36,0,0,16,65000,36,52,0,0,4,1,1
"40150",34,1,0,16,58000,36,52,0,0,4,1,1
"40151",25,1,0,14,22000,40,52,0,0,4,2,1
"40152",27,0,0,13,76000,40,52,0,0,4,2,1
"40153",52,0,1,12,39000,40,52,0,0,4,1,1
"40154",40,0,0,16,83000,60,52,0,0,4,1,1
"40155",49,0,0,12,60000,40,52,0,0,4,1,1
"40156",39,0,0,16,170000,55,52,0,0,4,1,1
"40157",32,0,0,16,150000,40,52,0,0,4,1,1
"40158",39,0,0,16,50000,40,52,0,0,4,4,7
"40159",70,1,0,13,180000,40,52,0,0,4,1,5
"40160",46,0,0,18,242946,70,52,1,0,4,1,1
"40161",28,1,0,16,50000,36,52,0,0,4,1,7
"40162",65,0,0,12,140000,50,52,0,0,4,1,1
"40163",64,1,0,12,40000,40,52,0,0,4,1,1
"40164",58,0,0,18,188000,50,52,0,0,4,1,1
"40165",58,1,0,18,90000,50,52,0,0,4,1,1
"40166",43,1,0,18,70000,40,52,0,0,4,1,1
"40167",39,1,0,16,90000,40,52,0,0,4,1,1
"40168",47,0,0,18,389599,40,52,0,0,4,1,1
"40169",52,0,0,16,389599,60,52,0,0,4,1,1
"40170",57,0,0,20,117000,45,52,0,0,4,1,1
"40171",62,1,0,18,80000,45,52,0,0,4,1,1
"40172",54,0,0,13,61000,40,48,0,0,4,1,1
"40173",53,1,0,16,17000,40,52,0,0,4,1,1
"40174",39,0,0,16,389599,40,52,0,0,4,1,1
"40175",40,1,0,18,185000,45,52,0,0,4,1,1
"40176",43,0,0,18,2e+05,45,52,0,0,4,1,1
"40177",46,0,0,16,150000,50,51,0,0,4,1,1
"40178",61,1,0,18,75000,50,52,0,0,4,1,1
"40179",48,0,0,13,50000,50,52,0,0,4,1,1
"40180",38,1,0,14,32000,36,52,0,0,4,1,5
"40181",33,0,0,13,31000,40,52,0,0,4,1,5
"40182",54,0,0,12,389599,40,52,0,0,4,1,1
"40183",51,0,0,16,97000,60,48,0,0,4,1,1
"40184",39,1,0,16,34000,45,52,1,0,4,1,1
"40185",39,0,0,18,48000,45,52,0,0,4,1,1
"40186",37,0,0,20,15000,70,52,0,0,4,1,1
"40187",31,1,0,16,40000,40,50,0,0,4,1,1
"40188",56,0,0,16,82000,50,52,0,0,4,1,7
"40189",33,0,0,16,93000,45,52,0,0,4,1,1
"40190",43,0,0,18,170000,45,52,0,0,4,1,1
"40191",22,0,0,13,30000,40,52,0,0,4,2,7
"40192",22,1,0,13,25000,40,52,0,0,4,1,6
"40193",22,0,0,13,40000,40,52,0,0,4,1,7
"40194",37,0,0,16,93000,40,52,0,0,4,1,5
"40195",55,1,0,13,16800,40,52,0,0,4,1,1
"40196",44,0,1,16,103000,40,52,0,0,4,1,1
"40197",55,1,0,14,36128,40,52,0,0,4,1,1
"40198",63,0,0,16,70000,50,52,0,0,4,1,1
"40199",48,1,0,13,42000,40,52,0,0,4,8,1
"40200",52,0,0,13,41600,60,52,0,0,4,1,1
"40201",34,0,0,13,40000,55,52,0,0,4,1,1
"40202",40,1,0,13,45000,40,52,0,0,4,1,1
"40203",61,0,0,13,60000,40,52,0,0,4,1,1
"40204",61,1,0,13,25000,40,52,0,0,4,1,1
"40205",47,0,0,14,38000,40,52,0,0,4,1,1
"40206",46,1,0,16,107000,40,52,0,0,4,1,1
"40207",32,1,0,16,48000,50,52,0,0,4,1,1
"40208",39,0,0,20,389599,50,52,0,0,4,1,1
"40209",59,0,0,13,85000,50,52,0,0,4,1,1
"40210",55,1,0,13,35000,40,52,0,0,4,1,1
"40211",35,1,0,13,50000,40,52,0,0,4,1,1
"40212",36,0,1,13,90000,40,52,0,0,4,1,1
"40213",41,0,0,12,80000,40,52,0,0,4,1,1
"40214",62,1,0,13,56000,40,52,0,0,4,1,7
"40215",52,1,0,14,30002,40,52,0,0,4,1,1
"40216",65,0,1,12,21000,50,52,0,0,4,1,1
"40217",50,0,0,18,145000,60,52,0,0,4,1,1
"40218",36,1,0,16,84000,55,52,0,0,4,1,5
"40219",44,0,0,12,60000,40,52,0,0,4,1,1
"40220",42,1,0,13,50000,40,52,0,0,4,1,1
"40221",56,0,0,18,110000,40,52,0,0,4,1,1
"40222",54,1,0,16,50000,40,52,0,0,4,1,1
"40223",33,0,0,12,65000,45,52,0,0,4,1,1
"40224",23,0,1,16,15000,40,52,0,0,4,1,7
"40225",17,0,1,12,15000,40,52,0,0,4,1,7
"40226",36,1,0,16,45000,40,52,0,0,4,1,1
"40227",33,1,1,20,90002,40,52,0,0,4,1,1
"40228",52,0,0,20,150000,50,52,0,0,4,1,1
"40229",60,0,0,16,150000,40,52,0,0,4,4,1
"40230",43,0,0,18,60000,40,52,0,0,4,1,1
"40231",41,0,0,16,90000,40,52,0,0,4,1,1
"40232",47,0,0,16,127946,50,52,0,0,4,1,1
"40233",54,1,0,16,407720,60,51,0,0,4,1,1
"40234",47,0,0,14,90000,50,52,0,0,4,7,1
"40235",42,0,0,16,2e+05,50,52,0,0,4,1,1
"40236",41,0,0,18,201000,45,52,0,0,4,1,1
"40237",48,1,0,16,110000,48,52,0,0,4,1,3
"40238",48,0,0,18,60000,40,50,0,0,4,2,7
"40239",27,1,0,12,32500,40,52,0,0,4,1,7
"40240",30,0,0,18,52500,40,52,0,0,4,4,1
"40241",30,1,0,18,47000,40,52,0,0,4,4,1
"40242",48,0,0,20,150000,50,52,0,0,4,1,1
"40243",31,0,0,14,65000,40,50,0,0,4,1,1
"40244",39,0,0,18,99600,50,52,0,0,4,1,1
"40245",53,1,0,16,110293,50,52,0,0,4,1,1
"40246",41,0,0,13,33515,40,52,0,0,4,8,1
"40247",44,0,0,18,2e+05,50,52,0,0,4,1,1
"40248",50,0,0,12,120000,70,52,0,0,4,1,5
"40249",39,0,0,16,99000,60,52,0,0,4,1,1
"40250",35,1,0,16,40000,40,52,0,0,4,1,1
"40251",39,1,0,16,58000,40,52,0,0,4,1,1
"40252",45,0,0,14,55000,40,52,0,0,4,5,1
"40253",49,0,0,18,92500,45,52,0,0,4,1,1
"40254",32,0,0,12,85000,60,52,0,0,4,1,1
"40255",51,0,0,12,120000,50,52,0,0,4,1,1
"40256",55,1,0,12,2e+05,50,52,0,0,4,1,5
"40257",39,0,0,16,114000,45,52,0,0,4,1,1
"40258",45,0,0,14,36000,40,52,0,0,4,1,5
"40259",46,1,0,13,30000,40,52,0,0,4,4,5
"40260",20,1,0,13,17000,40,52,1,0,4,1,7
"40261",32,0,0,20,100900,40,52,0,0,4,1,7
"40262",59,1,0,13,35000,40,52,0,0,4,1,1
"40263",53,0,0,13,52000,40,52,0,0,4,1,1
"40264",49,1,0,13,22400,40,52,0,0,4,1,1
"40265",53,0,0,12,51600,40,52,0,0,4,1,1
"40266",30,0,0,13,36000,40,52,0,0,4,1,1
"40267",39,0,0,16,65000,40,52,0,0,4,1,1
"40268",48,1,0,12,36000,40,52,0,0,4,1,1
"40269",41,0,0,14,44000,40,52,1,0,4,1,1
"40270",51,1,0,13,34000,40,52,1,0,4,1,5
"40271",57,0,0,16,15000,40,52,0,0,4,1,5
"40272",56,0,0,13,26000,40,52,0,0,4,1,7
"40273",44,1,0,16,55000,40,52,0,0,4,1,1
"40274",55,0,0,16,30444,40,52,0,0,4,1,1
"40275",51,1,0,13,35585,52,52,0,0,4,1,1
"40276",25,0,0,12,25170,40,52,0,0,4,1,7
"40277",60,0,0,16,85000,45,52,0,0,4,1,1
"40278",58,1,0,18,75000,45,52,0,0,4,1,1
"40279",60,1,1,12,40000,40,52,0,0,4,1,1
"40280",61,1,0,16,23000,39,52,0,0,4,1,1
"40281",36,0,0,16,70000,50,52,0,0,4,1,1
"40282",43,1,0,12,50000,49,52,0,0,4,1,1
"40283",44,0,0,14,50000,40,52,0,0,4,1,1
"40284",38,0,0,12,45000,40,52,0,0,4,1,7
"40285",55,1,0,16,70000,50,52,0,0,4,1,1
"40286",62,0,0,16,125000,40,52,0,0,4,1,1
"40287",47,0,0,16,95000,40,52,0,0,4,1,5
"40288",57,0,1,14,65000,48,52,0,0,4,1,1
"40289",49,1,1,12,36000,36,52,0,0,4,1,1
"40290",23,0,1,12,30000,40,52,0,0,4,1,7
"40291",46,0,0,14,60000,40,52,0,0,4,1,1
"40292",56,0,0,16,60000,40,52,0,0,4,1,1
"40293",53,1,0,14,60000,40,52,0,0,4,1,1
"40294",28,0,1,14,51300,42,52,0,0,4,1,1
"40295",22,1,1,13,29000,40,52,0,0,4,1,7
"40296",28,0,0,16,26000,40,52,0,0,4,1,7
"40297",48,0,0,16,55000,50,52,0,0,4,1,1
"40298",33,0,0,14,78000,40,52,0,0,4,1,1
"40299",18,0,1,10,9600,38,52,0,0,4,2,7
"40300",58,0,0,13,41000,47,52,0,0,4,1,1
"40301",32,0,0,14,62000,50,52,0,0,4,1,7
"40302",26,1,0,12,63000,60,52,0,0,4,1,7
"40303",38,0,0,18,81000,60,52,0,0,4,1,1
"40304",33,1,0,13,38000,40,52,0,0,4,1,1
"40305",53,1,0,12,20500,45,52,0,0,4,1,1
"40306",51,0,0,16,247946,45,52,0,0,4,1,1
"40307",52,0,0,18,70000,40,52,1,0,4,1,1
"40308",54,0,0,16,125500,45,52,0,0,4,1,5
"40309",65,1,0,13,90273,45,52,0,0,4,1,4
"40310",38,1,1,8,20000,40,52,0,0,4,1,1
"40311",63,0,1,12,35000,40,52,0,0,4,1,5
"40312",44,0,0,16,30000,40,52,0,0,4,1,1
"40313",57,1,0,13,47000,40,52,0,0,4,1,4
"40314",60,0,0,18,1e+05,40,52,0,0,4,1,1
"40315",57,1,0,13,60000,40,52,0,0,4,1,1
"40316",47,1,0,12,77000,40,52,0,0,4,1,7
"40317",47,1,0,16,74069,40,52,0,0,4,1,1
"40318",48,0,0,20,140000,40,52,0,0,4,1,1
"40319",47,0,0,18,98000,43,52,0,0,4,1,1
"40320",39,1,0,16,40000,45,52,0,0,4,1,1
"40321",54,0,0,18,149000,40,52,0,0,4,1,1
"40322",53,1,0,16,28000,50,52,0,0,4,1,1
"40323",53,0,0,16,110001,65,52,0,0,4,1,1
"40324",34,1,0,16,72000,42,52,0,0,4,1,7
"40325",31,0,0,14,60000,50,52,0,0,4,1,5
"40326",40,1,1,13,30000,40,52,0,0,4,1,7
"40327",27,0,0,14,78000,50,52,0,0,4,1,1
"40328",32,0,1,12,19200,40,52,0,0,4,1,1
"40329",27,0,0,12,26000,40,52,0,0,4,1,1
"40330",22,1,0,13,32000,40,52,0,0,4,1,1
"40331",22,0,0,13,21500,40,52,0,0,4,1,1
"40332",58,1,0,16,44914,40,52,0,0,4,1,1
"40333",59,0,0,13,35892,40,52,0,0,4,1,1
"40334",45,1,0,12,38000,45,52,0,0,4,1,1
"40335",22,0,0,12,58000,50,52,0,0,4,1,1
"40336",50,0,0,12,45000,40,52,0,0,4,1,1
"40337",47,1,0,18,79000,40,52,0,0,4,1,1
"40338",35,0,0,12,63000,40,52,0,0,4,1,5
"40339",50,1,0,18,72000,40,52,0,0,4,1,1
"40340",41,0,0,13,76640,50,52,0,0,4,1,1
"40341",65,1,0,13,44000,45,52,0,0,4,1,1
"40342",40,1,0,13,46000,40,52,0,0,4,1,1
"40343",55,0,0,16,80000,40,52,0,0,4,1,5
"40344",34,0,0,16,91000,45,52,0,0,4,1,7
"40345",25,0,1,14,30000,40,52,0,0,4,2,7
"40346",27,0,1,12,11000,40,52,0,0,4,1,7
"40347",52,1,0,14,87000,40,52,0,0,4,1,5
"40348",25,0,1,13,60000,72,52,0,0,4,1,7
"40349",37,0,0,16,150000,60,52,0,0,4,1,1
"40350",47,0,0,16,102000,50,52,0,0,4,1,1
"40351",47,1,1,12,60000,60,52,0,0,4,1,1
"40352",43,0,0,14,45000,40,52,0,0,4,1,1
"40353",28,1,1,13,62000,40,52,0,0,4,1,1
"40354",28,0,1,11,85000,40,52,0,0,4,1,1
"40355",41,0,0,13,95000,82,52,0,0,4,1,1
"40356",43,0,1,14,28000,40,52,0,0,4,1,1
"40357",36,0,0,13,57000,40,52,0,0,4,1,1
"40358",33,0,1,16,59400,40,52,0,0,4,1,1
"40359",47,0,0,16,90000,40,52,0,0,4,1,1
"40360",35,0,0,13,72000,60,52,0,0,4,1,1
"40361",26,1,0,13,50000,40,48,0,0,4,1,1
"40362",56,0,1,13,48000,40,52,0,0,4,1,5
"40363",43,0,0,14,80000,56,52,0,0,4,5,1
"40364",41,1,0,18,72000,40,52,0,0,4,1,1
"40365",53,1,0,12,34847,40,52,0,0,4,1,1
"40366",55,0,0,12,32815,40,52,0,0,4,1,1
"40367",41,0,0,13,53000,45,52,0,0,4,1,1
"40368",50,0,0,18,140000,50,52,0,0,4,1,1
"40369",58,1,0,12,20000,40,52,0,0,4,5,5
"40370",48,1,0,16,40000,40,52,0,0,4,1,1
"40371",40,1,0,16,110000,55,52,0,0,4,4,5
"40372",46,0,0,12,40000,40,52,0,0,4,1,4
"40373",18,1,0,10,38000,55,52,0,0,4,1,7
"40374",20,1,0,12,45800,50,52,0,0,4,5,7
"40375",35,0,0,20,75915,45,52,0,0,4,1,1
"40376",47,0,0,13,74350,60,52,0,0,4,1,1
"40377",50,1,0,14,133000,40,52,0,0,4,1,5
"40378",23,0,0,13,33000,40,52,0,0,4,1,7
"40379",34,0,0,16,148000,45,52,0,0,4,1,1
"40380",23,0,0,11,34000,40,52,0,0,4,4,1
"40381",20,1,1,13,47000,60,52,0,0,4,1,7
"40382",56,1,1,12,38000,52,52,0,0,4,1,5
"40383",44,0,1,13,42000,60,52,0,0,4,1,1
"40384",48,1,0,14,29200,40,52,0,0,4,1,5
"40385",51,1,0,18,65000,40,52,0,0,4,1,1
"40386",37,0,0,12,55000,46,52,0,0,4,1,1
"40387",25,0,1,11,19760,40,52,0,0,4,1,1
"40388",66,0,0,20,90000,55,52,0,0,4,1,5
"40389",54,0,0,18,89000,40,52,0,0,4,1,1
"40390",30,0,0,13,68000,40,52,0,0,4,1,1
"40391",30,1,0,13,38000,40,52,0,0,4,1,1
"40392",52,0,0,12,60000,50,52,0,0,4,1,1
"40393",60,1,0,12,1e+05,40,52,0,0,4,1,1
"40394",38,1,0,16,28000,65,52,0,0,4,1,1
"40395",40,0,0,12,28000,75,52,0,0,4,1,1
"40396",50,1,0,16,56900,40,52,0,0,4,1,1
"40397",50,0,0,16,80000,40,52,0,0,4,1,1
"40398",63,1,0,18,70000,36,52,0,0,4,1,1
"40399",60,0,0,18,60000,45,52,0,0,4,1,1
"40400",28,0,0,18,117946,45,52,0,1,4,1,1
"40401",38,0,0,13,40000,40,52,0,0,4,1,5
"40402",57,1,0,12,40000,40,52,0,0,4,1,1
"40403",56,0,0,12,50000,40,52,0,0,4,1,1
"40404",40,0,1,6,40000,40,50,0,0,4,1,1
"40405",30,1,1,10,28000,40,52,0,0,4,1,1
"40406",29,0,1,12,40000,40,50,0,0,4,1,1
"40407",32,0,0,13,68000,40,52,0,0,4,1,1
"40408",37,1,1,16,42000,40,52,0,0,4,1,1
"40409",62,1,0,16,30000,40,52,0,0,4,1,1
"40410",77,0,0,13,30000,40,52,0,0,4,1,1
"40411",51,0,0,13,60000,50,52,0,0,4,1,6
"40412",43,0,0,13,40000,40,52,0,0,4,1,7
"40413",39,0,0,18,150000,60,52,0,0,4,1,1
"40414",53,0,0,12,50000,40,52,0,0,4,1,1
"40415",49,1,0,14,40000,40,52,0,0,4,1,1
"40416",42,0,1,10,40000,40,48,0,0,4,1,3
"40417",44,1,1,11,15000,40,52,0,0,4,1,1
"40418",30,0,1,11,25000,40,52,0,0,4,1,1
"40419",46,0,1,9,47000,40,52,0,0,4,1,1
"40420",38,1,1,11,15000,40,52,0,0,4,1,7
"40421",66,0,0,18,69000,40,52,0,0,4,1,1
"40422",52,1,0,12,61000,36,52,0,0,4,1,1
"40423",55,0,0,13,5000,40,52,0,0,4,1,1
"40424",45,1,0,16,65000,40,52,0,0,4,1,1
"40425",43,1,0,16,55000,40,52,0,0,4,1,1
"40426",41,0,0,13,55000,40,52,0,0,4,1,1
"40427",46,1,0,18,85000,40,52,0,0,4,1,1
"40428",37,0,0,16,60000,40,52,0,0,4,1,1
"40429",34,0,0,14,68000,40,52,0,0,4,1,1
"40430",34,1,0,14,42000,36,52,0,0,4,1,1
"40431",66,0,0,16,70000,40,52,0,0,4,1,1
"40432",33,0,0,18,87000,55,52,0,0,4,1,1
"40433",33,1,0,18,40150,50,52,0,0,4,9,1
"40434",64,1,0,12,43000,40,52,0,0,4,1,5
"40435",43,0,1,13,90000,41,52,0,0,4,1,7
"40436",64,1,0,13,32000,40,49,0,0,4,7,1
"40437",43,0,0,14,47000,40,52,0,0,4,7,1
"40438",52,0,0,12,63000,40,52,0,0,4,1,5
"40439",52,1,0,16,65000,40,52,0,0,4,1,5
"40440",20,1,0,13,55000,50,52,0,0,4,2,7
"40441",29,1,0,18,80000,60,52,0,0,4,1,1
"40442",29,0,0,18,21000,40,51,0,0,4,1,1
"40443",55,1,0,18,30000,40,52,0,0,4,1,5
"40444",61,0,0,18,50000,40,52,0,0,4,1,1
"40445",51,0,1,12,29400,40,52,0,0,4,1,1
"40446",42,0,1,16,45000,48,52,0,0,4,1,1
"40447",39,1,0,18,74834,55,48,0,0,4,1,1
"40448",25,0,1,12,34000,40,52,0,0,4,1,1
"40449",34,1,1,13,37900,40,52,0,0,4,7,5
"40450",22,0,0,13,37000,40,52,0,0,4,1,7
"40451",33,0,0,12,40000,40,52,0,0,4,1,1
"40452",39,1,0,20,84000,55,52,0,0,4,1,7
"40453",40,0,0,14,38000,45,52,0,0,4,1,1
"40454",39,1,0,14,68000,36,52,0,0,4,1,1
"40455",62,1,0,9,35000,40,52,0,0,4,1,5
"40456",58,0,0,12,25000,40,52,0,0,4,1,1
"40457",56,1,0,12,20000,40,52,0,0,4,1,1
"40458",49,0,0,18,84000,80,52,0,0,4,1,1
"40459",56,1,0,16,30000,45,52,0,0,4,1,5
"40460",32,0,0,16,1e+05,40,52,0,0,4,1,1
"40461",31,1,0,16,50000,40,52,0,0,4,1,1
"40462",37,0,0,13,50000,40,52,0,0,4,1,1
"40463",36,0,0,11,16000,40,52,0,0,4,1,1
"40464",35,1,0,18,32000,40,52,0,0,4,1,1
"40465",60,0,0,16,39700,47,52,0,0,4,1,1
"40466",44,1,0,13,18000,37,50,0,0,4,1,1
"40467",42,0,0,14,60000,55,52,0,0,4,1,1
"40468",43,1,0,14,15000,85,52,0,0,4,1,5
"40469",45,0,0,18,32000,40,52,0,0,4,4,1
"40470",53,0,0,12,10000,45,50,0,0,4,1,1
"40471",51,1,0,12,22000,40,52,0,0,4,1,1
"40472",35,0,0,18,88002,50,52,0,0,4,1,1
"40473",33,1,0,18,70000,50,52,0,0,4,4,1
"40474",33,0,0,12,45000,40,52,0,0,4,1,7
"40475",48,0,0,16,37000,40,52,0,0,4,1,1
"40476",61,1,0,13,31000,36,52,0,0,4,1,1
"40477",24,0,0,16,24960,40,52,0,0,4,1,7
"40478",62,0,0,13,80000,50,52,0,0,4,1,1
"40479",54,1,0,12,30000,60,52,0,0,4,2,1
"40480",52,1,0,14,56000,40,52,0,0,4,1,5
"40481",28,0,0,16,15000,40,52,0,0,4,1,1
"40482",60,1,1,12,42000,40,52,0,0,4,1,1
"40483",49,1,0,12,47000,40,52,0,0,4,1,1
"40484",50,0,0,12,32000,40,52,0,0,4,1,1
"40485",33,1,0,18,36000,40,52,0,0,4,4,1
"40486",34,0,0,16,36000,40,52,0,0,4,4,1
"40487",49,0,0,13,68000,42,52,0,0,4,1,5
"40488",37,0,0,13,54000,40,52,0,0,4,1,1
"40489",37,0,0,18,20000,60,52,0,0,4,6,7
"40490",25,0,0,12,25000,40,52,0,0,4,1,1
"40491",39,0,0,20,2e+05,60,52,0,0,4,1,1
"40492",43,0,0,16,49139,40,52,0,0,4,1,1
"40493",41,1,0,12,87600,40,52,0,0,4,1,1
"40494",38,0,0,18,140000,50,50,0,0,4,1,1
"40495",38,1,0,12,44000,40,52,0,0,4,1,5
"40496",41,1,0,13,61000,55,52,0,0,4,1,1
"40497",48,0,0,14,53000,40,52,0,0,4,1,1
"40498",54,0,0,12,64437,40,48,0,0,4,1,1
"40499",52,0,0,13,19000,40,52,0,0,4,2,1
"40500",35,0,0,12,58000,45,52,0,0,4,1,1
"40501",29,1,0,13,20000,40,52,0,0,4,3,1
"40502",32,0,0,13,28000,40,52,0,0,4,3,1
"40503",51,1,0,18,46208,40,52,0,0,4,1,5
"40504",47,0,0,13,54000,40,52,0,0,4,1,1
"40505",37,0,0,13,75000,50,52,0,0,4,2,1
"40506",39,1,0,18,43750,50,52,1,0,4,1,7
"40507",37,0,0,16,24000,60,52,0,0,4,1,7
"40508",35,0,0,12,42000,40,52,0,0,4,1,1
"40509",57,0,0,12,75000,42,52,0,0,4,1,6
"40510",32,0,1,12,28000,60,52,0,0,4,1,1
"40511",18,0,1,6,18000,48,52,0,0,4,1,7
"40512",43,0,1,6,30000,36,52,0,0,4,1,1
"40513",44,1,1,6,10000,36,52,0,0,4,1,1
"40514",22,0,1,10,58000,40,52,0,0,4,1,7
"40515",21,1,1,12,29000,40,52,0,0,4,1,7
"40516",66,1,0,18,110000,50,52,0,0,4,1,1
"40517",48,0,1,14,55000,36,52,0,0,4,1,1
"40518",36,0,1,12,35000,80,52,0,0,4,1,7
"40519",46,0,0,12,30000,55,52,0,0,4,1,5
"40520",31,1,0,12,39000,40,52,0,0,4,1,7
"40521",56,0,0,16,37200,50,52,0,0,4,1,1
"40522",54,1,0,13,58500,50,52,0,0,4,1,1
"40523",52,0,0,12,48000,40,52,0,0,4,1,1
"40524",42,1,0,12,26000,40,52,0,0,4,1,1
"40525",54,1,0,11,24000,40,52,0,0,4,1,1
"40526",59,0,0,12,40002,60,52,0,0,4,1,1
"40527",37,0,1,12,18000,40,52,0,0,4,1,1
"40528",27,1,1,12,42000,46,52,0,0,4,1,7
"40529",49,1,0,12,33366,40,52,0,0,4,1,7
"40530",22,0,0,12,18304,40,52,0,0,4,1,7
"40531",30,0,0,13,28000,45,52,0,0,4,1,1
