market,dist1,dist2,dist3,dist4
62,.0870953,.2642865,.0298686,.0670649
62,.2921503,.2603847,.2201576,.1899523
62,.3020592,.246747,.2384125,.2107463
62,.3036798,.1202646,.3007202,.2931518
62,.2862156,.0678264,.3055095,.3056573
62,.3174625,.1353763,.3106458,.3013601
62,.2894877,.0964859,.2949264,.2905654
62,.2920291,.2298734,.2340482,.2086871
62,.2792992,.1497907,.2573045,.2445588
62,.2134429,.2744567,.1199123,.0852505
62,.3105151,.1370686,.3009338,.2909841
62,.2821994,.2489999,.2133258,.184565
62,.2975516,.2017846,.2539322,.2332405
62,.2168283,.118169,.2085147,.203734
62,.2881736,.2581019,.2163633,.1863568
62,.2956257,.293889,.2098819,.1749004
62,.2260457,.2483205,.1478288,.1186034
62,.25373,.0404205,.2799019,.2834322
62,.2679373,.0465051,.2933762,.2961165
62,.2764999,.2067989,.226584,.2046555
62,.2263858,.2879807,.1288726,.0918486
62,.1806905,.29855,.0702563,.0298012
62,.2638677,.0506693,.2865183,.2885528
62,.2804506,.2872021,.1941648,.1593867
62,.2963775,.1400577,.2820622,.2710946
62,.2770789,.1321563,.2631947,.2531737
62,.2296748,.0248263,.2823347,.2948319
62,.1015688,.2635718,.0219368,.0527824
62,.3080565,.2017162,.2666992,.2463727
62,.3271776,.2415503,.2718089,.2461635
62,.2754367,.0597268,.295968,.2968958
62,.2164633,.0255089,.2617034,.2725399
62,.2838482,.0585968,.3075338,.3091498
62,.2360708,.0415206,.2622718,.266595
62,.2459704,.004729,.2876419,.2962049
62,.1983339,.322397,.0838255,.0442887
62,.1863922,.2824409,.084242,.047659
62,.3128764,.2298454,.2594396,.2348833
62,.3132697,.1822667,.2823523,.265315
62,.2468083,.0054314,.2884341,.2969517
62,.076298,.2556686,.0417205,.0778283
62,.2937042,.1315601,.2829477,.2732364
62,.2716746,.1008804,.2718888,.2665968
62,.1337398,.2597282,.0417271,.0346352
62,.2683733,.0541321,.2901484,.2917339
62,.2762526,.2475586,.206872,.1781703
62,.243158,.2403016,.1715329,.1436772
62,.2822676,.2095307,.2320437,.2097477
62,.1565666,.3133417,.0409052,.0225387
62,.2958387,.1104781,.2958229,.2894841
62,.2698337,.0330461,.3036849,.3089737
62,.3252633,.2168358,.280859,.2589381
62,.294084,.1806847,.2598287,.2424087
62,.2607032,.0908204,.264495,.2608222
62,.2877781,.1190864,.2818819,.2739694
62,.321246,.1798658,.293435,.2771532
62,.2556121,.2421404,.1850654,.1569027
62,.2531737,.0808059,.261167,.259153
62,.225622,.2206414,.1620474,.1384339
62,.2462721,.2868582,.1530962,.116953
62,.2831402,.2074453,.2340711,.212131
62,.112423,.2798901,.0051849,.0427977
62,.2942407,.1495197,.2749451,.2624422
62,.3053354,.1931496,.2674429,.2483738
62,.3260931,.1741621,.3023303,.2872253
62,.315872,.1667445,.2930678,.2786153
62,.3182384,.169101,.2948828,.2801688
62,.3044696,.174713,.275185,.2590063
62,.2950884,.1343181,.2832806,.2731754
62,.2681549,.1020083,.2674215,.2619883
62,.0779184,.2314419,.0578436,.0853653
62,.0585388,.2729251,.0622216,.1027341
62,.2294053,.2803794,.1359013,.1003296
62,.3107312,.19867,.2714154,.2516761
62,.313755,.1424448,.3023486,.2916945
62,.3073596,.1400001,.2955351,.2849676
62,.2771241,.0817179,.2872301,.2848236
62,.2506188,.0136721,.2970883,.3069526
62,.2951196,.0863578,.3071946,.3047419
62,.2736987,.1984713,.2273535,.2067775
62,.2771055,.2033361,.2289615,.2076105
62,.2093211,.2927217,.1065179,.0680885
62,.1555511,.2135067,.098099,.087483
62,.2123335,.2961428,.1086399,.0697429
62,.2519484,.0548076,.2716473,.2732771
62,.2994342,.2488235,.2342627,.2061624
62,.2666051,.2510431,.1937497,.1642208
62,.2936255,.1633652,.2675706,.2528801
62,.2519594,.0195566,.2873782,.2938053
62,.3071964,.2124286,.2605987,.2385437
62,.2871136,.0737813,.3034819,.3026733
62,.2483981,.1363888,.2298267,.21978
62,.255187,.019382,.2914546,.2980192
62,.291181,.1692151,.261867,.2462035
62,.0252644,.2574878,.0939206,.1333977
62,.2127072,.2926078,.1105859,.0722938
62,.245354,.0625878,.2615533,.2624238
62,.2749933,.1346368,.2596379,.2492385
62,.2167205,.0277374,.2667317,.2789508
62,.2107585,.0334096,.261587,.2742984
62,.2718857,.2317822,.2091531,.1829891
62,.1994187,.3069647,.0892169,.0485591
62,.3161876,.2171925,.2694106,.2469865
62,.1724072,.2911885,.063563,.0243549
62,.1314951,.2970063,.0159995,.0300094
62,.3236451,.1677241,.3023778,.2881716
62,.2667591,.0312855,.3002698,.3055607
62,.2356773,.2778415,.144512,.1095638
62,.1023681,.2765156,.0136704,.0530225
62,.2582866,.0190965,.2960538,.3029661
62,.3221439,.2368611,.2676777,.242483
62,.2464697,.3041679,.1461571,.107519
62,.2761378,.1329662,.2617356,.2515906
62,.2929167,.0836097,.3057898,.3036678
62,.2920351,.2024121,.2470254,.2260856
62,.2471075,.2890995,.1531257,.1166595
62,.3027738,.1045151,.3075801,.3025398
62,.3105577,.237369,.2531176,.2272832
62,.2704955,.1872009,.2291456,.2104195
62,.3129068,.2007169,.2731194,.2531464
62,.1215407,.2739706,.0170254,.0327287
62,.2338568,.1043823,.2309939,.2267083
62,.2076348,.2641532,.1184371,.0861462
62,.2612142,.314983,.1597996,.1205697
62,.1978836,.2888066,.0947168,.0567007
62,.3030267,.2682726,.2299311,.1990082
62,.3024602,.2388222,.2425351,.216127
62,.2329951,.0209785,.2843154,.2962866
62,.2998662,.0999626,.3061993,.3017488
62,.2047019,.0750481,.2219398,.2254267
62,.238408,.0037345,.2821757,.2916631
62,.2928147,.2211572,.2390844,.2151496
62,.2891403,.1044842,.2905769,.2849547
62,.2593869,.0493812,.2820405,.2842574
62,.3182197,.1735208,.2927139,.2772929
62,.2278896,.0232003,.2644742,.2722585
62,.2845438,.0664233,.3040761,.3043582
62,.2820068,.2831214,.1977993,.1636894
62,.1814362,.30981,.0675313,.0273895
62,.3002816,.2074849,.2545263,.2330098
62,.2386411,.0253345,.2715548,.2777691
62,.2269223,.31117,.1202061,.0800237
62,.0355938,.2431241,.0814335,.1186865
62,.2670408,.086228,.2735582,.2704482
62,.2308906,.0615472,.2486959,.2507817
62,.2857565,.170417,.2549032,.2389626
62,.3145674,.1360977,.3065605,.296984
62,.2577335,.1902944,.2131783,.1940511
62,.2488988,.0310556,.278925,.2838312
62,.296005,.2083492,.2489631,.2271771
62,.296743,.214931,.2467429,.2239256
62,.3004474,.2784926,.2223066,.1897457
62,.2954426,.0998859,.300621,.295958
62,.2927461,.2789169,.2126958,.1797009
62,.2942269,.1476947,.2758053,.2635877
62,.0494086,.2463221,.0678899,.1048284
62,.2982624,.2220411,.2452354,.2213311
62,.0246954,.2172855,.1218157,.1567337
62,.285322,.0711369,.3025697,.302103
62,.233958,.1117121,.2274963,.222106
62,.2802901,.0525853,.3061747,.3086061
62,.2917652,.2669702,.2167419,.1855021
62,.2837816,.0956946,.2884013,.2839993
62,.1928659,.0568737,.228211,.2374827
62,.0838896,.2880352,.0420747,.0826036
62,.2362012,.0729519,.2481469,.2481994
62,.2617434,.2156454,.2051686,.1816727
62,.2923307,.1864544,.2549847,.2366069
62,.3055684,.2467677,.2426954,.2151775
62,.2580627,.0667101,.27273,.2725447
62,.3016642,.1771207,.2706314,.2539808
62,.2996005,.1004775,.3055923,.3010417
62,.2844226,.1671571,.2549078,.2394679
62,.326577,.2229659,.2796365,.2568283
62,.2320102,.0558701,.2522838,.2550435
62,.1232432,.2875062,.0075128,.0334043
62,.2238608,.115254,.2163034,.2112446
62,.3199481,.2041494,.2802063,.2600107
62,.1585247,.2900062,.0477496,.0091392
62,.2811027,.1764336,.2465845,.2296364
62,.235597,.2069395,.1802252,.1587872
62,.2416946,.2900722,.1462244,.1093983
62,.1383754,.2860828,.0259548,.0157044
62,.2652649,.2817419,.1781391,.1435283
62,.2613893,.0395446,.2889063,.2925414
62,.3171289,.1797967,.2883227,.2718502
62,.1641636,.299748,.0505606,.0101075
62,.2625514,.1251353,.2503388,.2415443
62,.2332973,.1725343,.195848,.180691
62,.31324,.1916817,.2778192,.2592892
62,.2698893,.0459935,.2960715,.2989697
62,.2537496,.0122182,.2970921,.3058844
62,.2872186,.0593874,.3117834,.3135622
62,.3127246,.1576036,.2935927,.2804531
62,.2877435,.2759099,.2079031,.1751267
62,.224602,.0175989,.2680005,.2779408
62,.2377085,.0456577,.2618906,.2655326
62,.2665254,.0592653,.2855402,.2863416
62,.2045885,.2976474,.098829,.0594016
62,.2970875,.1821467,.2627212,.2451433
62,.0644401,.2444661,.0561532,.0908705
62,.3180119,.1473789,.305293,.2940686
62,.2272326,.0305639,.2821495,.2954155
62,.2700154,.0727538,.2832102,.2820587
62,.0544973,.2054313,.0972026,.1264363
62,.1827212,.3061555,.0700171,.0292998
62,.2480095,.2017539,.1965735,.1756692
62,.2973273,.1430506,.2817633,.2703533
62,.2223256,.275859,.129662,.0948073
62,.2596919,.2058643,.2076525,.1858478
62,.2554549,.0169273,.2932998,.3003392
62,.293725,.1230062,.2871117,.2787349
62,.2472503,.0637388,.2629063,.2635208
62,.1092345,.2526601,.0333328,.0506835
62,.1632163,.2852857,.0556041,.0189536
62,.0990438,.1718491,.1989852,.2297972
62,.2687917,.1660877,.2374912,.222201
62,.2428518,.0408066,.2687565,.2726772
62,.2489263,.0189379,.2842312,.290742
62,.222626,.2879211,.1244288,.087294
62,.313929,.1260322,.3108669,.3029147
62,.3034929,.1522453,.2848061,.2721446
62,.2717116,.093988,.2751709,.2708992
62,.2877197,.0757133,.3032443,.3021473
62,.2875684,.1886494,.248293,.2294704
62,.3211942,.1701864,.2980703,.2833341
62,.1352796,.2756932,.0294859,.0212878
62,.2139321,.0335285,.2517676,.2605797
62,.2671639,.2632904,.1887113,.1571421
62,.2639467,.1123242,.2579398,.2510419
62,.2585584,.0174893,.2980574,.3054946
62,.2670386,.2826739,.1798709,.1451872
62,.3221032,.1819724,.2934934,.2769198
62,.2786537,.1103535,.2753721,.2686715
62,.2778888,.0543555,.3019219,.3038568
62,.2976526,.2153646,.2476353,.2247773
62,.3010081,.1635996,.2763167,.2617826
62,.251669,.30507,.152049,.1135226
62,.1368539,.2912841,.021857,.0191534
62,.2814944,.2977134,.1910582,.1548591
62,.2483766,.0149443,.2961669,.306515
62,.2908827,.2141516,.240077,.2172176
62,.1836795,.2592239,.0940833,.0645645
62,.2562906,.1936618,.2098843,.1902097
62,.2581182,.1465351,.2352051,.223216
62,.3047017,.1441015,.2902402,.2789113
62,.2208229,.2790161,.1263863,.0908799
62,.314923,.2188115,.2670923,.2443564
62,.3323112,.2214426,.2875521,.2653002
62,.3016544,.1053232,.305725,.3004874
62,.2224896,.3017414,.118452,.0791392
62,.2780043,.0854393,.2864831,.2835295
62,.317174,.1583944,.2987783,.2857272
62,.2665302,.0341234,.298187,.3029102
62,.2772141,.2595032,.2025,.1718732
62,.3010042,.2926188,.2170058,.1824744
62,.2848721,.2823908,.2015979,.1677258
62,.2292744,.1878393,.1835731,.1659618
62,.2670032,.2607597,.1896862,.1585329
62,.2084875,.0450267,.2416779,.2494457
62,.2120746,.0307601,.2548493,.2651739
62,.3124581,.2040675,.2709833,.250462
62,.2473398,.1803486,.2067164,.1895431
62,.2677247,.2780036,.1827458,.1488153
62,.1695766,.2628666,.0762342,.0477459
62,.2620823,.1039885,.2598386,.2542144
62,.1282008,.2767523,.0209232,.0262158
62,.3225846,.2036191,.2837424,.2637607
62,.1487689,.2777829,.0431772,.0168111
62,.2999547,.2407737,.238584,.2117686
62,.2262003,.0492763,.2505731,.2548453
62,.2574258,.0486416,.2802161,.2825564
62,.2409603,.3171489,.1348105,.0946086
62,.2676667,.2380982,.2011574,.1738524
62,.2735976,.132622,.2590195,.2489346
62,.30147,.1640892,.2766405,.2620433
62,.3135559,.2162928,.2665852,.244184
62,.1541203,.2751807,.0509784,.0223039
62,.226369,.1054871,.2235093,.2196983
62,.2064701,.2420635,.1292425,.1021691
62,.2552346,.0318767,.2853988,.2900897
62,.271625,.0815635,.2809111,.2784713
62,.0785242,.2745453,.0391109,.0795645
62,.3230438,.1597371,.3055566,.2926093
62,.2356564,.2501268,.1579411,.1282479
62,.2800416,.0972729,.2832146,.2785036
62,.2799249,.1052595,.2792684,.2733483
62,.2257717,.2631458,.1399383,.1076785
62,.0261773,.2193032,.1102551,.1448711
62,.0062789,.2478719,.1129693,.1516697
62,.3194022,.1733478,.2942787,.278944
62,.2814609,.1730556,.248626,.2322205
62,.2544364,.2409425,.1842785,.1563197
62,.1743194,.3076192,.0599974,.0203389
62,.2738916,.2479613,.203866,.175034
62,.1375531,.2557991,.0486561,.0383546
62,.3069062,.2658353,.2357737,.2054044
62,.2672497,.0550275,.28839,.2898223
62,.3053983,.1104244,.3079018,.302032
62,.0886171,.2373758,.0488204,.0738127
62,.2983566,.2094874,.2512563,.2293591
62,.3147134,.1782407,.2860707,.2697351
62,.0640629,.2636377,.0521215,.091497
62,.3061198,.2404293,.2462684,.2197615
62,.2303645,.2844486,.1351838,.098905
62,.2582621,.1114321,.2522312,.2456067
62,.2985724,.2526999,.2314493,.202708
62,.2458515,.0476979,.2686453,.2714904
62,.2423103,.073632,.2535908,.2531219
62,.1748283,.2803077,.0718358,.036277
62,.3116238,.2642723,.2422777,.2123776
62,.2902996,.070735,.309343,.3092699
62,.3139195,.1632623,.2923255,.2783376
62,.2667491,.0940414,.2695929,.2653465
62,.0922755,.294506,.0382094,.0778255
62,.2465403,.0706087,.2591006,.2588078
62,.3314854,.1906684,.3011538,.2837142
62,.3041728,.1101361,.306476,.3005839
62,.2675971,.0357575,.2986819,.3031888
62,.2797332,.1158537,.2740034,.266477
62,.3307856,.2209556,.2858579,.263595
62,.2046488,.0425779,.2424572,.2517408
62,.285527,.2903571,.1990121,.164021
62,.1891586,.275393,.0911292,.0564787
62,.2521738,.1386351,.2326932,.2221385
62,.0419792,.2325835,.080956,.115871
62,.2640039,.0916629,.2676826,.2638219
62,.2567651,.1761869,.219119,.202373
62,.0591465,.1913361,.1585799,.1910223
62,.2764308,.2609331,.2009046,.17002
62,.2539266,.0182749,.2904279,.2971116
62,.1311269,.2974,.0158307,.0308191
62,.2879676,.2710305,.2103208,.1782949
62,.1755477,.304039,.0623713,.0217474
62,.3072829,.1325799,.2991034,.2897211
62,.2799888,.0797362,.2916051,.2895615
62,.04931,.1938933,.1412793,.1732744
62,.2246826,.0614584,.2435582,.2462977
62,.313777,.1480775,.299584,.2880216
62,.3212208,.2050756,.2813522,.2610728
62,.2387463,.2981282,.1393122,.1011561
62,.2867793,.0855338,.2970352,.2943045
62,.2653761,.1600554,.2365972,.2223119
62,.2635033,.0645426,.2796634,.2797043
62,.247085,.1092968,.2416087,.2357493
62,.2959125,.2532021,.2279815,.1990516
62,.2048675,.3166437,.0925929,.0518825
62,.066426,.2798945,.057464,.0982297
62,.2801477,.2749431,.1991033,.1661464
62,.2882237,.181232,.252618,.2349935
62,.2712266,.1088781,.2676176,.2611378
62,.24696,.0173273,.2828281,.2895881
62,.1044303,.2693911,.0161865,.049634
62,.2694958,.0361463,.3010821,.3056769
62,.1656446,.2704562,.0670297,.0365519
62,.2097185,.2810256,.1123381,.0762284
62,.244006,.0056229,.2889369,.2985657
62,.2807119,.1279469,.2693733,.2600099
62,.2874021,.1451618,.2689358,.2569836
62,.2516516,.3030924,.152803,.1145252
62,.3185388,.1872177,.2865144,.2689299
62,.2901562,.2266503,.2333092,.2084111
62,.3008841,.1185894,.2980582,.2906328
62,.252005,.2773778,.1641642,.1297746
62,.2798334,.1897594,.2386896,.2195837
62,.314803,.2316091,.2609993,.2362564
62,.1444988,.2899559,.0312749,.009675
62,.2109876,.2243543,.1441701,.1206965
62,.3255308,.1816468,.29797,.2816316
62,.1086521,.1635547,.2063291,.2361938
62,.2700236,.0682718,.2853335,.2848413
62,.2691512,.0592555,.2886028,.2894353
62,.3010843,.1049135,.3052066,.3000055
62,.2841231,.1629492,.2565776,.2417995
62,.2670165,.0585562,.286442,.2873512
62,.3060164,.1407931,.293479,.282728
62,.2658048,.288852,.1757233,.1400551
62,.2855606,.0555268,.3118502,.3142294
62,.2318225,.0259413,.2657779,.2726057
62,.2901154,.2663254,.2150216,.1838103
62,.0887596,.2863219,.0342295,.0748378
62,.3212015,.1764904,.2950132,.279268
62,.2747447,.2921792,.1851408,.1493873
62,.0565976,.2496816,.0604771,.0975175
62,.2530293,.0561457,.2721714,.2735829
62,.294002,.2484848,.2278112,.1995475
62,.3059886,.1544689,.2867855,.2738632
62,.0209685,.2234047,.1116101,.14704
62,.1978649,.2832898,.0972953,.0605243
62,.2540453,.2497948,.1795179,.1499764
62,.0786617,.2720792,.0380864,.0782363
62,.2801007,.1111053,.276689,.2698857
62,.2946132,.1146172,.2922796,.2852435
62,.3083709,.2679273,.2366536,.2060445
62,.2515688,.0126141,.2970225,.3065412
62,.2255417,.0164808,.2705514,.2809279
62,.2671576,.1253524,.2552869,.2463739
62,.2739698,.229555,.2126761,.1869223
62,.2992858,.1068576,.3019339,.2963238
62,.279224,.1578253,.2533621,.2393568
62,.3150073,.2436376,.2557324,.2291359
62,.3090403,.2124206,.2628567,.2408757
62,.2767635,.2218492,.2196575,.1952374
62,.1217139,.2017763,.087506,.092521
62,.2729462,.2184945,.2167858,.192871
62,.1975581,.3166116,.0842094,.043785
62,.2855223,.0627506,.3074166,.3084097
62,.1441834,.2817292,.0353478,.0129387
62,.2356239,.2866212,.1404771,.1039939
62,.2045794,.0666671,.226572,.2314067
62,.2297492,.2269939,.1632083,.1381702
62,.0524527,.2469467,.064984,.101797
62,.1779392,.3109378,.0633224,.0240779
62,.2746182,.1560143,.2489607,.2352374
62,.2729255,.0481343,.2988243,.3015224
62,.2024476,.0606493,.2289221,.235149
62,.3234296,.2616595,.2580715,.2291854
62,.2405056,.0583204,.2588196,.2605651
62,.0244512,.2271745,.1376444,.1743591
62,.1769556,.2942529,.0675873,.0277358
62,.2983616,.2840484,.2173662,.183899
62,.3006224,.1199842,.2970403,.289381
62,.2494226,.0134535,.2873178,.2945987
62,.2099923,.3181294,.0981076,.0573602
62,.2752691,.2954292,.1844288,.1482451
62,.1225907,.3062376,.0227074,.0507709
62,.2789265,.1548709,.2544388,.2408967
62,.2558363,.2028285,.2047947,.1835537
62,.2942176,.1480835,.2756073,.2633287
62,.2337305,.2787477,.1417838,.1066214
62,.1812688,.251258,.0963279,.0694545
62,.0433584,.2572981,.0730332,.1121746
62,.280422,.097083,.2837519,.2790752
62,.2538288,.1065165,.2498753,.2441284
62,.2298888,.0134866,.2715063,.2806941
62,.0694121,.2544816,.0478363,.0846623
62,.2550471,.2339325,.1884286,.1617226
62,.3095181,.2080029,.2655196,.2442558
62,.2643988,.0403396,.2921298,.2957152
62,.212175,.0298455,.2572524,.2682363
62,.2813472,.132061,.2681445,.258154
62,.3201756,.2076846,.278819,.2580775
62,.2942815,.1260813,.2862928,.2774517
62,.2611571,.0852627,.2675569,.2646742
62,.2547875,.2551393,.1778244,.147347
62,.2898561,.1239412,.2820174,.2733982
62,.3229082,.1941381,.2886589,.2701926
62,.0783189,.163675,.149002,.1753497
62,.2310298,.0182267,.2808274,.2924131
62,.1835363,.274254,.0852389,.0511676
62,.1781448,.2730179,.0797252,.0464376
62,.243425,.278733,.1533141,.1184262
62,.0879838,.2713281,.0279741,.0674503
62,.2741432,.1888772,.2325208,.2135227
62,.2021817,.2275195,.1329883,.1095852
62,.2340937,.0910919,.237643,.2352864
62,.3144394,.2578156,.2486283,.2198409
62,.2825337,.2018766,.2360243,.2149821
62,.1566058,.29339,.0440308,.0036599
62,.2970706,.2452141,.2330362,.2054075
62,.2242759,.0182157,.2670908,.276873
62,.2242274,.3080161,.1181385,.0781589
62,.2694702,.0315348,.3042794,.3098796
62,.2983178,.1027366,.3028012,.2978132
62,.2883145,.098212,.2926424,.2879725
62,.081512,.2630802,.0349766,.0727267
62,.270372,.2685862,.1901429,.1578123
62,.2555409,.0622679,.2720582,.2725539
62,.2463806,.0549253,.2659788,.2678314
62,.3231213,.2532176,.26146,.233821
62,.27217,.3103684,.1747386,.1365009
62,.2830849,.0867243,.2919268,.2888884
62,.3122628,.2493925,.2497311,.2221176
62,.3076887,.2128723,.2609916,.2388856
62,.2243317,.2597861,.1399612,.108394
62,.2713843,.1525848,.2469495,.2337814
62,.2769358,.1712979,.2442423,.2280932
62,.2164514,.0856853,.2249593,.2251642
62,.3229463,.2430464,.2658471,.2397444
62,.2231783,.252501,.1423779,.1123389
62,.0298059,.2583685,.0887698,.1282866
62,.3148425,.262019,.2472538,.2178553
62,.1592931,.268655,.061092,.0331833
62,.2764648,.0691145,.2925515,.2920484
62,.1743416,.2852328,.0686945,.0314258
62,.0850105,.2566635,.0348907,.0693268
62,.2690473,.245194,.19941,.1709261
62,.253536,.0715348,.2657723,.2650452
62,.2394618,.065065,.2547953,.255696
62,.0949909,.2536698,.0323453,.0610246
62,.2739483,.0459783,.3013682,.3045044
62,.2294787,.0143678,.2706763,.2797566
62,.2970417,.2297962,.2401339,.2149509
62,.3159469,.2579442,.2504355,.2217057
62,.3012295,.0995913,.3081511,.3038418
62,.2762415,.2138328,.2228924,.1997962
62,.2940972,.2849761,.2117487,.1779377
62,.229838,.2981547,.1286522,.0901307
62,.3075258,.2689082,.2351815,.2043842
62,.267151,.2858198,.1786455,.1434875
62,.1448169,.3015065,.0288713,.0184056
62,.3158579,.22451,.2655909,.2420052
62,.3112386,.1893487,.2764675,.2582238
62,.2681429,.2251364,.2079587,.182869
62,.2251866,.3004154,.1221901,.0831633
62,.0971713,.2547828,.0308063,.0588139
62,.2960833,.2782307,.2170725,.1843373
62,.0832166,.2663301,.0328554,.0714108
62,.3278619,.2152921,.2848393,.2632993
62,.2402124,.0018184,.283188,.2923662
62,.2490884,.1705788,.2135434,.1979528
62,.2954544,.1208253,.2902706,.2822874
62,.3112033,.1783448,.2816843,.2651824
62,.0315513,.2153659,.1383237,.1735593
62,.1194295,.2804384,.0082992,.0351533
62,.3022525,.1578038,.2806126,.2670319
62,.0336503,.2303972,.0897713,.1250626
62,.2479526,.0991588,.2473004,.2428873
62,.2042099,.3014703,.0968632,.056882
62,.3011813,.2661455,.2286082,.1979179
62,.2887227,.0752447,.3047884,.303827
62,.3031227,.1440646,.2883192,.2769372
62,.2873472,.286591,.202819,.1684509
62,.0449796,.1973757,.1263191,.1578121
62,.0436408,.2271743,.0835485,.1173316
62,.3088965,.1901903,.2731947,.2547253
62,.2652284,.2367819,.198921,.1718039
62,.1444288,.2646607,.04798,.0300248
62,.2937597,.2358567,.2333448,.2070808
62,.1820816,.3036584,.0700643,.0292858
62,.3091065,.1640511,.2859831,.2716632
62,.3273427,.2194029,.2822599,.2600487
62,.2196174,.1227082,.2086216,.2028275
62,.2637856,.0234894,.3016536,.3084024
62,.2844328,.2800739,.2020635,.1685151
62,.2387257,.0725779,.2506667,.2505836
62,.0345254,.2145102,.1421935,.1774134
62,.2332103,.0986224,.2331887,.2298048
62,.2394696,.0552108,.2592473,.2614838
62,.2765039,.0791457,.2877327,.2857037
62,.3299182,.1940688,.2975225,.2794484
62,.2958751,.124084,.2891942,.2807133
62,.0837325,.1938874,.0937997,.1145134
62,.2490371,.2644798,.1665938,.1343513
62,.2849952,.1785564,.2501059,.23286
62,.3018526,.168072,.2751924,.2599783
62,.0568653,.2266552,.0738688,.1055918
62,.3248356,.2033137,.2867026,.2668848
62,.3142134,.12085,.313928,.3068647
62,.1325711,.2890315,.0177117,.0230976
62,.2880586,.1306845,.2766456,.2669486
62,.2652023,.1059731,.2623037,.2563255
62,.2548541,.2375459,.1864284,.1590779
62,.1225966,.2356068,.056446,.0590956
62,.3245122,.2425636,.2680183,.2420729
62,.3236905,.2224921,.276251,.2533646
62,.2761669,.0998772,.2774769,.2723373
62,.3021593,.1964148,.2620386,.2423439
62,.2359866,.0621794,.2529095,.2544651
62,.3170841,.2479037,.2563622,.2292142
62,.3263608,.2439864,.2696772,.2436148
62,.1276274,.2612241,.035014,.034985
62,.2823878,.166766,.252726,.2373281
62,.2381773,.2713262,.1505179,.1168146
62,.2201234,.2732274,.1283469,.093996
62,.2571663,.1064271,.2534292,.2475791
62,.2308675,.0967122,.2319449,.2290353
62,.3249472,.2315629,.2736103,.2493806
62,.3101167,.2711651,.2373851,.2063851
62,.303395,.1734699,.2744749,.2584569
62,.2595812,.3008722,.1632351,.1255971
62,.0812492,.2867731,.044284,.0849123
62,.2123681,.2674191,.1222046,.089091
62,.2217045,.2216467,.1572316,.1336193
62,.3154993,.2367092,.2595102,.2340078
62,.2545277,.3084245,.1541958,.1153916
62,.2503215,.0894201,.2542635,.2511435
62,.3249765,.2307541,.2740205,.2499175
62,.2961791,.2027034,.251847,.2309693
62,.2619444,.0304608,.2941653,.2992314
62,.2190247,.3029047,.1138769,.0742785
62,.2663423,.3044222,.1699891,.1321995
62,.135146,.2666381,.0369269,.0280952
62,.2573595,.0159886,.2974256,.3050804
62,.3070037,.1405524,.2948214,.2841504
62,.1286204,.2303392,.0648643,.0637679
62,.2787668,.2585435,.2048065,.1743875
62,.22951,.0941115,.2319722,.229562
62,.2490447,.2269508,.1849909,.1595553
62,.0382494,.2201729,.0947271,.1281055
62,.296106,.0917952,.3056107,.3023046
62,.2579964,.0201243,.2948788,.3015288
62,.2910814,.2677662,.2155556,.1841641
62,.3057928,.1955981,.2668368,.2473958
62,.2153105,.3035525,.1092175,.069397
62,.23603,.292527,.1383992,.100971
62,.3071083,.2763364,.2314266,.1995151
62,.2454815,.311487,.1422031,.1026826
62,.2162224,.2800921,.1204485,.0846413
62,.2956326,.1114214,.2951024,.2886063
62,.2513941,.2561505,.1733418,.1426281
62,.2715115,.1318756,.2570271,.2470699
62,.2197361,.3048627,.1139745,.0741682
62,.1482561,.2982677,.0328989,.0109267
62,.1091717,.2961922,.0200285,.0573637
62,.1194945,.2777661,.0111962,.0346547
62,.2470279,.2236594,.1843516,.1595357
62,.2988804,.0969392,.3065017,.3024974
62,.3056271,.1131665,.3067841,.3004734
62,.2670101,.0324388,.2998839,.3049679
62,.0598621,.2607201,.0561735,.0952407
62,.2476638,.2651623,.1646466,.132254
62,.2607809,.0518034,.2824848,.2843519
62,.2859081,.1614277,.2593917,.2448737
62,.303218,.2357659,.2448686,.2189719
62,.3062407,.1109544,.3087139,.3028057
62,.2130838,.2709674,.1212335,.0873302
62,.2872921,.0771722,.3019348,.3005741
62,.2260563,.3139739,.118214,.077784
62,.2595424,.0405861,.2862674,.2897312
62,.2547359,.0558209,.2741049,.2755107
62,.2403447,.0076005,.2864575,.296581
62,.286779,.2973795,.1976332,.1617367
62,.2313915,.299253,.1300604,.0914451
62,.3329974,.214124,.2918597,.2707926
62,.2720767,.1122188,.2669952,.2600107
62,.2803002,.1707568,.2483858,.2323382
62,.057184,.1948794,.1588468,.1918172
62,.1310267,.2801957,.0212089,.0231019
62,.3149634,.1753764,.2877598,.2718905
62,.0827852,.1593077,.1558342,.1820752
62,.3050353,.1318072,.2966794,.2873198
62,.2843224,.0894357,.2920974,.288674
62,.3214354,.262336,.2552896,.2261936
62,.3219434,.1879527,.2904136,.2728799
62,.2434692,.0381628,.2704878,.2747166
62,.1659085,.2813475,.0608731,.0257099
62,.289062,.0937256,.2957706,.2918293
62,.2532459,.0114718,.2945074,.3026773
62,.2727743,.0567869,.2941614,.295457
62,.3118939,.1525358,.2950334,.2826655
62,.2827997,.0606706,.3049314,.3060943
62,.1173707,.1388269,.202456,.2287311
62,.3228199,.2194821,.2765703,.2541092
62,.2654661,.0776649,.2757844,.2739282
62,.3135656,.137524,.3045664,.2947014
62,.2467413,.2825915,.155537,.1201051
